RUBRO;SUB_RUBRO;MARCA;MARCA_APERNET_ID;SUCURSAL;SUCURSAL_APERNET_ID;CALLE;NRO;LOCALIDAD;LATITUD;LONGITUD;LOCALIDAD_ZONAL;LOCALIDAD_ZONA
Heladerías;Heladerías;Foggia;6064;Lanus Oeste;14629;Lavallol;199;LANUS;-34,70358;-58,39466;LANUS / AVELLANEDA;GBA Sur
Mascotas;Mascotas;For Pet;6509;Villa Luro;15974;Dupuy;82;VILLA LURO;-34,63807;-58,50893;CABA OESTE;CABA
Automotor;Otros;Forest Car S.A;3853;Chacarita;9621;Av Elcano;3755;CHACARITA;-34,58027;-58,46052;CABA OESTE;CABA
Automotor;Otros;Forest Car S.A;3853;Morón;9623;Hipolito Irigoyen;136;MORON;-34,66041;-58,61089;MORON / ITUZAINGO / HURLINGHAM / MERLO;GBA Oeste
Automotor;Otros;Forest Car S.A;3853;Villa Crespo;9622;Av. Juan B. Justo;2870;VILLA CRESPO;-34,59682;-58,4474;CABA OESTE;CABA
Automotor;Otros;Forest Car S.A;3853;Saavedra;9620;Av. Balbin;3550;SAAVEDRA;-34,55648;-58,48012;CABA NORTE;CABA
Hogar;Equipamiento;Foschia;225;Munro;6081;Av. Velez Sarsfield y Sargentobaigorria;;MUNRO;-34,53042;-58,52435;VICENTE LOPEZ;GBA Norte
Hogar;Equipamiento;Foschia;225;Zarate;6080;Lavalle;1201;ZARATE;-34,10665;-59,02188;INTERIOR;INTERIOR
Hogar;Equipamiento;Foschia;225;El Talar;6079;Colectora Este;30451;EL TALAR;-34,47646;-58,65736;TIGRE / SAN FERNANDO;GBA Norte
Hogar;Equipamiento;Foschia;225;Norcenter;991;Esteban Echeverría;3750;VICENTE LOPEZ;-34,84909;-58,44444;VICENTE LOPEZ;GBA Norte
Hogar;Equipamiento;Foschia;225;El Talar;15359;Italia;651;EL TALAR;-34,47847;-58,65583;TIGRE / SAN FERNANDO;GBA Norte
Hogar;Equipamiento;Foschia;225;Palermo;6083;Av. Juan B. Justo;1423;PALERMO;-34,58483;-58,43405;CABA NORTE;CABA
Hogar;Equipamiento;Foschia;225;Pacheco;6084;Hipolito Yrigoyen;1159;GENERAL PACHECO;-34,46159;-58,63691;TIGRE / SAN FERNANDO;GBA Norte
Hogar;Equipamiento;Foschia;225;Escobar;6082;Independencia;298;BELEN DE ESCOBAR;-34,35532;-58,79698;PILAR / ESCOBAR / ZARATE / CAMPANA;GBA Norte
Heladerías;Heladerías;Frahel;36543;Frahel - BELGRANO;46638;Ciudad de la Paz;1126;BELGRANO;-34,5696;-58,45164;CABA NORTE;CABA
Gastronomía;Bares y Cafés;Frais Bar;6213;Recoleta;15017;Azcuenaga;1781;RECOLETA;-34,58874;-58,39599;CABA SUR;CABA
Heladerías;Heladerías;Franchini Helados;3058;La Plata;8189;Pasaje 8 bis;S/N;LA PLATA;-34,90626;-57,97281;INTERIOR;INTERIOR
Heladerías;Heladerías;Franchini Helados;3058;La Plata;8190;Diagonal 76 y 16;S/N;LA PLATA;-34,91712;-57,96729;INTERIOR;INTERIOR
Heladerías;Heladerías;Franchini Helados;3058;City Bell;10042;Cantilo;e/ 13b y 13c;LA PLATA;-34,86618;-58,0424;INTERIOR;INTERIOR
Heladerías;Heladerías;Franchini Helados;3058;La Plata;8186;Calle 12 y 56;850;LA PLATA;-34,92262;-57,95071;INTERIOR;INTERIOR
Gastronomía;Restaurantes;Francis;2753;Punta Carretas;7470;Luis de la Torre;502;MONTEVIDEO;-34,91819;-56,15833;URUGUAY;MERCOSUR
Heladerías;Heladerías;Freschezza;2976;Longchamps;8043;Av. Chieza;598;LONGCHAMPS;-34,86103;-58,39312;LOMAS / ALMTE. BROW / ESTEBAN ECHEVERRIA / EZEIZA;GBA Sur
Heladerías;Heladerías;Freschezza;2976;Banfield;8045;Maipú;501;BANFIELD;-34,74387;-58,38874;LOMAS / ALMTE. BROW / ESTEBAN ECHEVERRIA / EZEIZA;GBA Sur
Heladerías;Heladerías;Freschezza;2976;Temperley;8044;Av. Eva Perón;1450;TEMPERLEY;-34,77037;-58,37897;LOMAS / ALMTE. BROW / ESTEBAN ECHEVERRIA / EZEIZA;GBA Sur
Gastronomía;Restaurantes;FREUND RESTO BAR;116394;FREUND;126412;Gral. MANUEL BELGRANO;99, ESQUINA YRIGOYEN;NEUQUEN;-38,95209;-68,05994;INTERIOR;INTERIOR
Educación;Cursos y Seminarios;Fundación de Altos Estudios en Ciencias Comerciales;4119;San Nicolás;10414;Uruguay;57;SAN NICOLAS;-34,6081;-58,38628;CABA SUR;CABA
Educación;Cursos y Seminarios;Fundación de Altos Estudios en Ciencias Comerciales;4119;San Nicolás;10415;Tucumán;1489;SAN NICOLAS;-34,60169;-58,3879;CABA SUR;CABA
Moda;Accesorios;G-Factory by Casio;5782;Unicenter;13954;Parana;3745;MARTINEZ;-34,50877;-58,52176;SAN ISIDRO;GBA Norte
Gastronomía;Delivery;Gako Sushi;41089;Gako Sushi - Belgrano;51104;Mendoza;2145;BELGRANO;-34,55875;-58,47598;CABA NORTE;CABA
Gastronomía;Delivery;Gako Sushi;41089;Gako Sushi - Recoleta;51105;Juncal;2819;RECOLETA;-34,57846;-58,43349;CABA SUR;CABA
Gastronomía;Delivery;Gako Sushi;41089;Gako Sushi - Caballito;51106;Carlos Calvo;4348;CABALLITO;-34,62143;-58,44899;CABA OESTE;CABA
Compras;Regalos;Galazzi;839;Pilar;2948;Panamericana Ramal Pilar Km. 50;;PILAR;-34,44996;-58,90823;PILAR / ESCOBAR / ZARATE / CAMPANA;GBA Norte
Compras;Regalos;Galazzi;839;Paternal;2947;Av. San Martín;3285;PATERNAL;-34,60156;-58,47011;CABA OESTE;CABA
Jugueterías;Jugueterías;Garabato y Monigote;5825;Adrogué;14111;Esteban Adrogué;1073;ADROGUE;-34,7987;-58,39129;LOMAS / ALMTE. BROW / ESTEBAN ECHEVERRIA / EZEIZA;GBA Sur
Jugueterías;Jugueterías;Garabato y Monigote;5825;José Marmol;14110;Bynon;2456;ADROGUE;-34,78005;-58,37578;LOMAS / ALMTE. BROW / ESTEBAN ECHEVERRIA / EZEIZA;GBA Sur
Gastronomía;Restaurantes;Gaspar Café & Bistro;113640;GASPAR CAFÉ;123702;JOSE A CABRERA;4725;PALERMO;-34,59179;-58,42943;CABA NORTE;CABA
Moda;Calzados;Gata Flora;4820;City Bell;11737;Cantilo;211;CITY BELL;-34,86809;-58,04378;INTERIOR;INTERIOR
Cuidado Personal;Gimnasios;Gimnasio Willie Pep;2606;Santa Fé;7224;Zavalla;2241;SANTA FE;-31,6472;-60,7207;INTERIOR;INTERIOR
Moda;Indumentaria;Gioconda;37330;Gioconda - La Plata;47401;9;817;LA PLATA;-34,91584;-57,95519;INTERIOR;INTERIOR
Gastronomía;Restaurantes;Giuliano Pizza Artesanal;6361;Nuñez;15509;Amenabar;3201;NUÑEZ;-34,5539;-58,46723;CABA NORTE;CABA
Gastronomía;Restaurantes;Giuliano Pizza Artesanal;6361;Belgrano;15510;Av. Elcano;2756;BELGRANO;-34,56912;-58,45746;CABA NORTE;CABA
Moda;Indumentaria;Gizeth;6266;Gizeth- Merlo;17844;Riobamba;592;MERLO;-34,66777;-58,72848;MORON / ITUZAINGO / HURLINGHAM / MERLO;GBA Oeste
Heladerías;Heladerías;Glamour;2971;Martínez;17675;Albarellos;2088;MARTINEZ;-34,4899;-58,49838;SAN ISIDRO;GBA Norte
Heladerías;Heladerías;Glamour;2971;El Palomar;8037;Av. Capitan Rosales;1144;EL PALOMAR;-34,62378;-58,59538;MORON / ITUZAINGO / HURLINGHAM / MERLO;GBA Oeste
Moda;Niños;Globito;1651;Villa Ortuzar;4656;Urdininea;1660;VILLA ORTUZAR;-34,57932;-58,47547;CABA OESTE;CABA
Moda;Niños;Globito;1651;NEUQUEN;9075;Río Negro;336;NEUQUEN;-38,95877;-68,05621;INTERIOR;INTERIOR
Moda;Niños;Globito;1651;Entre Ríos;9072;Justo José de Urquiza;1250;CONCORDIA;-31,39185;-58,01706;INTERIOR;INTERIOR
Moda;Niños;Globito;1651;Formosa;10902;Eva Perón;297;FORMOSA;-26,17921;-58,17419;INTERIOR;INTERIOR
Moda;Niños;Globito;1651;Santa Fe;4663;La Rioja;2615;SANTA FE;-31,64562;-60,70674;INTERIOR;INTERIOR
Cuidado Personal;Gimnasios;GO FITNESS CENTER;4340;Bahía Blanca;10843;Mitre;901;BAHIA BLANCA;-38,70829;-62,2735;INTERIOR;INTERIOR
Espectáculos;Espectáculos y Eventos;Godoy vs Castillo Guerra de Superligeros;117882;EVENTPASS;127885;PRES GRAL J A ROCA;378;CIPOLLETTI;-38,93904;-67,99671;INTERIOR;INTERIOR
Gastronomía;Restaurantes;Goku Resto Bar;113676;Goku Resto Bar;125186;COSTA RICA;4875;PALERMO;-34,58688;-58,42878;CABA NORTE;CABA
Automotor;Lavaderos;Gold Car‚s Wash;36809;Gold Car‚s Wash - RAMOS MEJIA;46976;Coronel Brandsen;1295;RAMOS MEJIA;-34,65982;-58,56182;MATANZA;GBA Oeste
Entretenimiento;Disco Bar;Golden Puerto Madero;116440;Puerto Madero;126481;Alicia M justo;2092;PUERTO MADERO;-34,62141;-58,36702;CABA SUR;CABA
Moda;Indumentaria;GoodPeople;3005;San Nicolás;8116;Florida;780;SAN NICOLAS;-34,59895;-58,37538;CABA SUR;CABA
Moda;Indumentaria;GoodPeople;3005;Bond Street;8279;Av. Santa Fe;1670;RECOLETA;-34,59583;-58,39133;CABA SUR;CABA
Moda;Indumentaria;GoodPeople;3005;San Isidro;8115;Tomkinson;2970;SAN ISIDRO;-34,48104;-58,55483;SAN ISIDRO;GBA Norte
Moda;Indumentaria;GoodPeople;3005;San Lorenzo;8112;Av. San Martin;1748;SAN LORENZO;-32,74448;-60,73403;INTERIOR;INTERIOR
Moda;Indumentaria;GoodPeople;3005;Acassuso;8280;Av. del Libertador;14808;ACASSUSO;-34,47726;-58,49744;SAN ISIDRO;GBA Norte
Moda;Indumentaria;GoodPeople;3005;Palermo;11071;Niceto Vega;4736;PALERMO;-34,59269;-58,43071;CABA NORTE;CABA
Moda;Indumentaria;GoodPeople;3005;Paraná;8113;San Martín;esq. Colón;PARANA;-31,72739;-60,52843;INTERIOR;INTERIOR
Moda;Indumentaria;GoodPeople;3005;GoodPeople - Belgrano;52360;Vuelta de obligado;1131;BELGRANO;-34,56806;-58,44905;CABA NORTE;CABA
Moda;Indumentaria;GoodPeople;3005;San Miguel;8114;Paunero;1351;SAN MIGUEL;-34,54358;-58,7086;SAN MIGUEL - JOSE C PAZ - MALVINAS;GBA Oeste
Tienda Online;Compras;Gorsh.com;36587;Gorsh.com - PALERMO;46631;Sinclair;2965;PALERMO;0;0;CABA NORTE;CABA
Viajes y Turismo;Hoteles;Gran Hotel Brisas del Hum;41050;Gran Hotel Brisas del Hum - Carmelo;51086;Av. Gral José Artigas;209;CARMELO;-33,24777;-58,0296;URUGUAY;MERCOSUR
Viajes y Turismo;Hoteles;Gran Hotel Fray Bentos;41053;Fray Bentos;52323;Paraguay;3272;COLONIA DEL SACRAMENTO;-33,11655;-58,32114;URUGUAY;MERCOSUR
Viajes y Turismo;Hoteles;Gran Hotel Panamericano;3693;Mar Del Plata;9289;Hipolito Yrigoyen;1683;MAR DEL PLATA;-37,9978;-57,54977;INTERIOR;INTERIOR
Viajes y Turismo;Hoteles;GRAN HOTEL PARANA;116424;GRAN HOTEL PARANA;126433;GRAL J J DE URQUIZA;976;PARANA;-31,744;-60,5285;INTERIOR;INTERIOR
Moda;Indumentaria;Green label;34064;Green Label - Pilar;44265;Av. Camaño;1103;PILAR;-34,43465;-58,83304;PILAR / ESCOBAR / ZARATE / CAMPANA;GBA Norte
Heladerías;Heladerías;GRIDO HELADO;116583;GRIDO;126588;GRAL MANUEL BELGRANO;180;NEUQUEN;-38,95078;-68,06172;INTERIOR;INTERIOR
Heladerías;Heladerías;GRIDO HELADO;116583;GRIDO;126590;PRES BARTOLOME MITRE;395;NEUQUEN;-38,95725;-68,0538;INTERIOR;INTERIOR
Heladerías;Heladerías;GRIDO HELADO;116583;GRIDO;126589;SANTA FE;953;NEUQUEN;-38,94488;-68,05611;INTERIOR;INTERIOR
Heladerías;Heladerías;GRIDO HELADO;116583;GRIDO;126593;GODOY Y GALARZA;639;NEUQUEN;-38,9515;-68,0839;INTERIOR;INTERIOR
Heladerías;Heladerías;GRIDO HELADO;116583;GRIDO;126594;J MONZON;415;NEUQUEN;-38,95041;-68,07937;INTERIOR;INTERIOR
Heladerías;Heladerías;GRIDO HELADO;116583;GRIDO;126586;CURA COLLON;530;NEUQUEN;-38,94886;-68,10094;INTERIOR;INTERIOR
